run_version,hypothesis_id,object_id,birth_model,dimension,status,sign_agreement,stable,detail,slices
phase3f-run-v1,HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,ipo_approx_v1,market_regime,OK,1.0,True,2/2 个切片可判定；符号一致性 1.0,"[{'dimension': 'market_regime', 'label': 'down', 'event_count': 441, 'date_count': 8, 'effect': -0.01773024, 'effect_t': np.float64(-0.99843)}, {'dimension': 'market_regime', 'label': 'up', 'event_count': 407, 'date_count': 7, 'effect': -0.01103051, 'effect_t': np.float64(-0.450178)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,ipo_approx_v1,non_overlapping,OK,,True,相邻采样点相隔 57–65 个交易日，持有期 20D；重叠对占比 0.0000（0 表示事件窗口完全不重叠）,[]
phase3f-run-v1,HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,ipo_approx_v1,adj_snapshot,OK,,True,仅能由退市补丁提供除权因子的股票占比 0.179168；两个快照对 500 只股票并集覆盖，未发现未覆盖行。,[]
phase3f-run-v1,HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,listing_close_v1,year,OK,1.0,True,4/4 个切片可判定；符号一致性 1.0,"[{'dimension': 'year', 'label': '2023', 'event_count': 239, 'date_count': 4, 'effect': -0.02275322, 'effect_t': np.float64(-0.949805)}, {'dimension': 'year', 'label': '2024', 'event_count': 278, 'date_count': 4, 'effect': -0.03298666, 'effect_t': np.float64(-0.635463)}, {'dimension': 'year', 'label': '2025', 'event_count': 223, 'date_count': 4, 'effect': -0.00595384, 'effect_t': np.float64(-0.577721)}, {'dimension': 'year', 'label': '2026', 'event_count': 166, 'date_count': 3, 'effect': -0.00954969, 'effect_t': np.float64(-0.327607)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,listing_close_v1,segment,OK,1.0,True,5/5 个切片可判定；符号一致性 1.0,"[{'dimension': 'segment', 'label': 'chinext', 'event_count': 245, 'date_count': 15, 'effect': -0.03388567, 'effect_t': np.float64(-1.690862)}, {'dimension': 'segment', 'label': 'sse_main', 'event_count': 310, 'date_count': 15, 'effect': -0.0097982, 'effect_t': np.float64(-0.669111)}, {'dimension': 'segment', 'label': 'star', 'event_count': 87, 'date_count': 15, 'effect': -0.04046697, 'effect_t': np.float64(-1.707769)}, {'dimension': 'segment', 'label': 'szse_main', 'event_count': 151, 'date_count': 15, 'effect': -0.00747765, 'effect_t': np.float64(-0.489388)}, {'dimension': 'segment', 'label': 'szse_sme_legacy', 'event_count': 113, 'date_count': 15, 'effect': -0.01471074, 'effect_t': np.float64(-0.691722)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,listing_close_v1,universe_subset,OK,1.0,True,2/2 个切片可判定；符号一致性 1.0,"[{'dimension': 'universe_subset', 'label': 'active', 'event_count': 678, 'date_count': 15, 'effect': -0.00822386, 'effect_t': np.float64(-0.813837)}, {'dimension': 'universe_subset', 'label': 'delisted', 'event_count': 228, 'date_count': 14, 'effect': -0.12125922, 'effect_t': np.float64(-1.617079)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,listing_close_v1,market_regime,OK,1.0,True,2/2 个切片可判定；符号一致性 1.0,"[{'dimension': 'market_regime', 'label': 'down', 'event_count': 455, 'date_count': 8, 'effect': -0.01676992, 'effect_t': np.float64(-1.067634)}, {'dimension': 'market_regime', 'label': 'up', 'event_count': 451, 'date_count': 7, 'effect': -0.02018066, 'effect_t': np.float64(-0.714388)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,listing_close_v1,non_overlapping,OK,,True,相邻采样点相隔 57–65 个交易日，持有期 20D；重叠对占比 0.0000（0 表示事件窗口完全不重叠）,[]
phase3f-run-v1,HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,listing_close_v1,adj_snapshot,OK,,True,仅能由退市补丁提供除权因子的股票占比 0.179168；两个快照对 500 只股票并集覆盖，未发现未覆盖行。,[]
phase3f-run-v1,HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,listing_open_v1,year,OK,0.75,True,4/4 个切片可判定；符号一致性 0.75,"[{'dimension': 'year', 'label': '2023', 'event_count': 226, 'date_count': 4, 'effect': -0.02489463, 'effect_t': np.float64(-0.726014)}, {'dimension': 'year', 'label': '2024', 'event_count': 198, 'date_count': 4, 'effect': -0.03096971, 'effect_t': np.float64(-0.628776)}, {'dimension': 'year', 'label': '2025', 'event_count': 182, 'date_count': 4, 'effect': -0.01577645, 'effect_t': np.float64(-3.064302)}, {'dimension': 'year', 'label': '2026', 'event_count': 125, 'date_count': 3, 'effect': 0.01166643, 'effect_t': np.float64(0.305789)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,listing_open_v1,segment,OK,1.0,True,5/5 个切片可判定；符号一致性 1.0,"[{'dimension': 'segment', 'label': 'chinext', 'event_count': 154, 'date_count': 15, 'effect': -0.02556384, 'effect_t': np.float64(-1.313085)}, {'dimension': 'segment', 'label': 'sse_main', 'event_count': 245, 'date_count': 15, 'effect': -0.01578193, 'effect_t': np.float64(-0.768698)}, {'dimension': 'segment', 'label': 'star', 'event_count': 68, 'date_count': 15, 'effect': -0.01941003, 'effect_t': np.float64(-0.856854)}, {'dimension': 'segment', 'label': 'szse_main', 'event_count': 91, 'date_count': 15, 'effect': -0.01288113, 'effect_t': np.float64(-0.48299)}, {'dimension': 'segment', 'label': 'szse_sme_legacy', 'event_count': 173, 'date_count': 15, 'effect': -0.00150045, 'effect_t': np.float64(-0.068184)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,listing_open_v1,universe_subset,OK,0.5,False,2/2 个切片可判定；符号一致性 0.5,"[{'dimension': 'universe_subset', 'label': 'active', 'event_count': 560, 'date_count': 15, 'effect': 0.00570445, 'effect_t': np.float64(0.556646)}, {'dimension': 'universe_subset', 'label': 'delisted', 'event_count': 171, 'date_count': 14, 'effect': -0.13120685, 'effect_t': np.float64(-1.754352)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,listing_open_v1,market_regime,OK,1.0,True,2/2 个切片可判定；符号一致性 1.0,"[{'dimension': 'market_regime', 'label': 'down', 'event_count': 379, 'date_count': 8, 'effect': -0.01254807, 'effect_t': np.float64(-0.695536)}, {'dimension': 'market_regime', 'label': 'up', 'event_count': 352, 'date_count': 7, 'effect': -0.02159704, 'effect_t': np.float64(-0.725291)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,listing_open_v1,non_overlapping,OK,,True,相邻采样点相隔 57–65 个交易日，持有期 20D；重叠对占比 0.0000（0 表示事件窗口完全不重叠）,[]
phase3f-run-v1,HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,listing_open_v1,adj_snapshot,OK,,True,仅能由退市补丁提供除权因子的股票占比 0.179168；两个快照对 500 只股票并集覆盖，未发现未覆盖行。,[]
phase3f-run-v1,HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,ipo_approx_v1,year,OK,0.75,True,4/4 个切片可判定；符号一致性 0.75,"[{'dimension': 'year', 'label': '2023', 'event_count': 36, 'date_count': 4, 'effect': 0.01878527, 'effect_t': np.float64(1.380223)}, {'dimension': 'year', 'label': '2024', 'event_count': 39, 'date_count': 4, 'effect': 0.04024559, 'effect_t': np.float64(0.562633)}, {'dimension': 'year', 'label': '2025', 'event_count': 59, 'date_count': 4, 'effect': 0.02858087, 'effect_t': np.float64(1.116163)}, {'dimension': 'year', 'label': '2026', 'event_count': 35, 'date_count': 3, 'effect': -0.03679273, 'effect_t': np.float64(-0.733152)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,ipo_approx_v1,segment,OK,0.666667,True,3/5 个切片可判定；符号一致性 0.6667,"[{'dimension': 'segment', 'label': 'chinext', 'event_count': 41, 'date_count': 15, 'effect': 0.03855647, 'effect_t': np.float64(1.350156)}, {'dimension': 'segment', 'label': 'sse_main', 'event_count': 51, 'date_count': 15, 'effect': 0.07314849, 'effect_t': np.float64(1.306305)}, {'dimension': 'segment', 'label': 'star', 'event_count': 25, 'date_count': 13, 'effect': 0.00883781, 'effect_t': np.float64(0.262065)}, {'dimension': 'segment', 'label': 'szse_main', 'event_count': 17, 'date_count': 9, 'effect': -0.07027533, 'effect_t': np.float64(-1.441227)}, {'dimension': 'segment', 'label': 'szse_sme_legacy', 'event_count': 35, 'date_count': 14, 'effect': -0.01863728, 'effect_t': np.float64(-0.785407)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,ipo_approx_v1,universe_subset,OK,1.0,True,1/2 个切片可判定；符号一致性 1.0,"[{'dimension': 'universe_subset', 'label': 'active', 'event_count': 144, 'date_count': 15, 'effect': 0.02291297, 'effect_t': np.float64(1.089067)}, {'dimension': 'universe_subset', 'label': 'delisted', 'event_count': 25, 'date_count': 11, 'effect': -0.03206461, 'effect_t': np.float64(-0.340291)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,ipo_approx_v1,market_regime,OK,1.0,True,2/2 个切片可判定；符号一致性 1.0,"[{'dimension': 'market_regime', 'label': 'down', 'event_count': 81, 'date_count': 8, 'effect': 0.01318733, 'effect_t': np.float64(0.47982)}, {'dimension': 'market_regime', 'label': 'up', 'event_count': 88, 'date_count': 7, 'effect': 0.0192243, 'effect_t': np.float64(0.528645)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,ipo_approx_v1,non_overlapping,OK,,True,相邻采样点相隔 57–65 个交易日，持有期 20D；重叠对占比 0.0000（0 表示事件窗口完全不重叠）,[]
phase3f-run-v1,HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,ipo_approx_v1,adj_snapshot,OK,,True,仅能由退市补丁提供除权因子的股票占比 0.179168；两个快照对 500 只股票并集覆盖，未发现未覆盖行。,[]
phase3f-run-v1,HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_close_v1,year,OK,0.5,False,4/4 个切片可判定；符号一致性 0.5,"[{'dimension': 'year', 'label': '2023', 'event_count': 35, 'date_count': 4, 'effect': -0.05515267, 'effect_t': np.float64(-1.700242)}, {'dimension': 'year', 'label': '2024', 'event_count': 58, 'date_count': 4, 'effect': -0.06251313, 'effect_t': np.float64(-0.818286)}, {'dimension': 'year', 'label': '2025', 'event_count': 40, 'date_count': 4, 'effect': 0.00548146, 'effect_t': np.float64(0.195799)}, {'dimension': 'year', 'label': '2026', 'event_count': 33, 'date_count': 3, 'effect': 0.04413873, 'effect_t': np.float64(5.087547)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_close_v1,segment,OK,0.666667,True,3/5 个切片可判定；符号一致性 0.6667,"[{'dimension': 'segment', 'label': 'chinext', 'event_count': 60, 'date_count': 15, 'effect': -0.04514309, 'effect_t': np.float64(-1.742575)}, {'dimension': 'segment', 'label': 'sse_main', 'event_count': 46, 'date_count': 14, 'effect': 0.0552019, 'effect_t': np.float64(1.445248)}, {'dimension': 'segment', 'label': 'star', 'event_count': 11, 'date_count': 7, 'effect': -0.03250893, 'effect_t': np.float64(-0.412826)}, {'dimension': 'segment', 'label': 'szse_main', 'event_count': 30, 'date_count': 13, 'effect': -0.00024954, 'effect_t': np.float64(-0.00736)}, {'dimension': 'segment', 'label': 'szse_sme_legacy', 'event_count': 19, 'date_count': 14, 'effect': -0.05964815, 'effect_t': np.float64(-0.901786)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_close_v1,universe_subset,OK,1.0,True,2/2 个切片可判定；符号一致性 1.0,"[{'dimension': 'universe_subset', 'label': 'active', 'event_count': 122, 'date_count': 15, 'effect': -0.00169572, 'effect_t': np.float64(-0.115707)}, {'dimension': 'universe_subset', 'label': 'delisted', 'event_count': 44, 'date_count': 11, 'effect': -0.08632508, 'effect_t': np.float64(-1.428684)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_close_v1,market_regime,OK,1.0,True,2/2 个切片可判定；符号一致性 1.0,"[{'dimension': 'market_regime', 'label': 'down', 'event_count': 91, 'date_count': 8, 'effect': -0.01177683, 'effect_t': np.float64(-0.692681)}, {'dimension': 'market_regime', 'label': 'up', 'event_count': 75, 'date_count': 7, 'effect': -0.03172951, 'effect_t': np.float64(-0.644052)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_close_v1,non_overlapping,OK,,True,相邻采样点相隔 57–65 个交易日，持有期 20D；重叠对占比 0.0000（0 表示事件窗口完全不重叠）,[]
phase3f-run-v1,HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_close_v1,adj_snapshot,OK,,True,仅能由退市补丁提供除权因子的股票占比 0.179168；两个快照对 500 只股票并集覆盖，未发现未覆盖行。,[]
phase3f-run-v1,HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_open_v1,year,OK,0.75,True,4/4 个切片可判定；符号一致性 0.75,"[{'dimension': 'year', 'label': '2023', 'event_count': 39, 'date_count': 4, 'effect': -0.01310458, 'effect_t': np.float64(-0.243417)}, {'dimension': 'year', 'label': '2024', 'event_count': 51, 'date_count': 4, 'effect': -0.03661845, 'effect_t': np.float64(-0.486127)}, {'dimension': 'year', 'label': '2025', 'event_count': 50, 'date_count': 4, 'effect': -0.01825129, 'effect_t': np.float64(-1.662563)}, {'dimension': 'year', 'label': '2026', 'event_count': 35, 'date_count': 3, 'effect': 0.00997349, 'effect_t': np.float64(0.408396)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_open_v1,segment,OK,1.0,True,3/5 个切片可判定；符号一致性 1.0,"[{'dimension': 'segment', 'label': 'chinext', 'event_count': 36, 'date_count': 12, 'effect': -0.02095085, 'effect_t': np.float64(-1.011524)}, {'dimension': 'segment', 'label': 'sse_main', 'event_count': 67, 'date_count': 15, 'effect': -0.00480967, 'effect_t': np.float64(-0.140176)}, {'dimension': 'segment', 'label': 'star', 'event_count': 16, 'date_count': 6, 'effect': -0.07872274, 'effect_t': np.float64(-1.530191)}, {'dimension': 'segment', 'label': 'szse_main', 'event_count': 20, 'date_count': 13, 'effect': -0.03219237, 'effect_t': np.float64(-0.991425)}, {'dimension': 'segment', 'label': 'szse_sme_legacy', 'event_count': 36, 'date_count': 15, 'effect': -0.01364578, 'effect_t': np.float64(-0.475908)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_open_v1,universe_subset,OK,0.5,False,2/2 个切片可判定；符号一致性 0.5,"[{'dimension': 'universe_subset', 'label': 'active', 'event_count': 134, 'date_count': 15, 'effect': 0.01021251, 'effect_t': np.float64(0.406664)}, {'dimension': 'universe_subset', 'label': 'delisted', 'event_count': 41, 'date_count': 12, 'effect': -0.08716328, 'effect_t': np.float64(-2.041554)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_open_v1,market_regime,OK,1.0,True,2/2 个切片可判定；符号一致性 1.0,"[{'dimension': 'market_regime', 'label': 'down', 'event_count': 81, 'date_count': 8, 'effect': -0.00365409, 'effect_t': np.float64(-0.151009)}, {'dimension': 'market_regime', 'label': 'up', 'event_count': 94, 'date_count': 7, 'effect': -0.03039202, 'effect_t': np.float64(-0.713461)}]"
phase3f-run-v1,HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_open_v1,non_overlapping,OK,,True,相邻采样点相隔 57–65 个交易日，持有期 20D；重叠对占比 0.0000（0 表示事件窗口完全不重叠）,[]
phase3f-run-v1,HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_open_v1,adj_snapshot,OK,,True,仅能由退市补丁提供除权因子的股票占比 0.179168；两个快照对 500 只股票并集覆盖，未发现未覆盖行。,[]
phase3f-run-v1,HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,ipo_approx_v1,year,OK,0.75,True,4/4 个切片可判定；符号一致性 0.75,"[{'dimension': 'year', 'label': '2023', 'event_count': 233, 'date_count': 4, 'effect': 0.01712487, 'effect_t': np.float64(0.307431)}, {'dimension': 'year', 'label': '2024', 'event_count': 511, 'date_count': 4, 'effect': -0.03637536, 'effect_t': np.float64(-0.754271)}, {'dimension': 'year', 'label': '2025', 'event_count': 454, 'date_count': 4, 'effect': -0.01296063, 'effect_t': np.float64(-0.827118)}, {'dimension': 'year', 'label': '2026', 'event_count': 200, 'date_count': 3, 'effect': -0.00053765, 'effect_t': np.float64(-0.015669)}]"
phase3f-run-v1,HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,ipo_approx_v1,segment,OK,0.8,True,5/5 个切片可判定；符号一致性 0.8,"[{'dimension': 'segment', 'label': 'chinext', 'event_count': 322, 'date_count': 15, 'effect': -0.02948124, 'effect_t': np.float64(-1.301905)}, {'dimension': 'segment', 'label': 'sse_main', 'event_count': 498, 'date_count': 15, 'effect': 0.00827295, 'effect_t': np.float64(0.365937)}, {'dimension': 'segment', 'label': 'star', 'event_count': 134, 'date_count': 15, 'effect': -0.00753077, 'effect_t': np.float64(-0.318824)}, {'dimension': 'segment', 'label': 'szse_main', 'event_count': 179, 'date_count': 13, 'effect': -0.07827688, 'effect_t': np.float64(-1.707656)}, {'dimension': 'segment', 'label': 'szse_sme_legacy', 'event_count': 265, 'date_count': 15, 'effect': -0.00990609, 'effect_t': np.float64(-0.387177)}]"
phase3f-run-v1,HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,ipo_approx_v1,universe_subset,OK,0.5,False,2/2 个切片可判定；符号一致性 0.5,"[{'dimension': 'universe_subset', 'label': 'active', 'event_count': 1054, 'date_count': 15, 'effect': 0.01741777, 'effect_t': np.float64(1.143599)}, {'dimension': 'universe_subset', 'label': 'delisted', 'event_count': 344, 'date_count': 14, 'effect': -0.14585833, 'effect_t': np.float64(-1.87233)}]"
phase3f-run-v1,HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,ipo_approx_v1,market_regime,OK,1.0,True,2/2 个切片可判定；符号一致性 1.0,"[{'dimension': 'market_regime', 'label': 'down', 'event_count': 786, 'date_count': 8, 'effect': -0.00011089, 'effect_t': np.float64(-0.003782)}, {'dimension': 'market_regime', 'label': 'up', 'event_count': 612, 'date_count': 7, 'effect': -0.01851005, 'effect_t': np.float64(-0.673177)}]"
phase3f-run-v1,HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,ipo_approx_v1,non_overlapping,OK,,True,相邻采样点相隔 57–65 个交易日，持有期 20D；重叠对占比 0.0000（0 表示事件窗口完全不重叠）,[]
phase3f-run-v1,HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,ipo_approx_v1,adj_snapshot,OK,,True,仅能由退市补丁提供除权因子的股票占比 0.179168；两个快照对 500 只股票并集覆盖，未发现未覆盖行。,[]
phase3f-run-v1,HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_close_v1,year,OK,1.0,True,4/4 个切片可判定；符号一致性 1.0,"[{'dimension': 'year', 'label': '2023', 'event_count': 228, 'date_count': 4, 'effect': -0.02426073, 'effect_t': np.float64(-0.868097)}, {'dimension': 'year', 'label': '2024', 'event_count': 511, 'date_count': 4, 'effect': -0.03761585, 'effect_t': np.float64(-0.723654)}, {'dimension': 'year', 'label': '2025', 'event_count': 435, 'date_count': 4, 'effect': -0.00907391, 'effect_t': np.float64(-1.026526)}, {'dimension': 'year', 'label': '2026', 'event_count': 241, 'date_count': 3, 'effect': -0.0204855, 'effect_t': np.float64(-0.569659)}]"
phase3f-run-v1,HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_close_v1,segment,OK,1.0,True,5/5 个切片可判定；符号一致性 1.0,"[{'dimension': 'segment', 'label': 'chinext', 'event_count': 344, 'date_count': 15, 'effect': -0.03521661, 'effect_t': np.float64(-1.832636)}, {'dimension': 'segment', 'label': 'sse_main', 'event_count': 480, 'date_count': 15, 'effect': -0.02257648, 'effect_t': np.float64(-1.158858)}, {'dimension': 'segment', 'label': 'star', 'event_count': 124, 'date_count': 13, 'effect': -0.02907292, 'effect_t': np.float64(-1.551348)}, {'dimension': 'segment', 'label': 'szse_main', 'event_count': 169, 'date_count': 14, 'effect': -0.00249497, 'effect_t': np.float64(-0.113852)}, {'dimension': 'segment', 'label': 'szse_sme_legacy', 'event_count': 298, 'date_count': 15, 'effect': -0.01719114, 'effect_t': np.float64(-0.82012)}]"
phase3f-run-v1,HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_close_v1,universe_subset,OK,0.5,False,2/2 个切片可判定；符号一致性 0.5,"[{'dimension': 'universe_subset', 'label': 'active', 'event_count': 1044, 'date_count': 15, 'effect': 0.00224503, 'effect_t': np.float64(0.205481)}, {'dimension': 'universe_subset', 'label': 'delisted', 'event_count': 371, 'date_count': 14, 'effect': -0.13938935, 'effect_t': np.float64(-2.075995)}]"
phase3f-run-v1,HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_close_v1,market_regime,OK,1.0,True,2/2 个切片可判定；符号一致性 1.0,"[{'dimension': 'market_regime', 'label': 'down', 'event_count': 726, 'date_count': 8, 'effect': -0.02286792, 'effect_t': np.float64(-1.332405)}, {'dimension': 'market_regime', 'label': 'up', 'event_count': 689, 'date_count': 7, 'effect': -0.02318787, 'effect_t': np.float64(-0.795869)}]"
phase3f-run-v1,HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_close_v1,non_overlapping,OK,,True,相邻采样点相隔 57–65 个交易日，持有期 20D；重叠对占比 0.0000（0 表示事件窗口完全不重叠）,[]
phase3f-run-v1,HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_close_v1,adj_snapshot,OK,,True,仅能由退市补丁提供除权因子的股票占比 0.179168；两个快照对 500 只股票并集覆盖，未发现未覆盖行。,[]
phase3f-run-v1,HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_open_v1,year,OK,0.75,True,4/4 个切片可判定；符号一致性 0.75,"[{'dimension': 'year', 'label': '2023', 'event_count': 223, 'date_count': 4, 'effect': -0.01269457, 'effect_t': np.float64(-0.70334)}, {'dimension': 'year', 'label': '2024', 'event_count': 534, 'date_count': 4, 'effect': -0.03932946, 'effect_t': np.float64(-0.730567)}, {'dimension': 'year', 'label': '2025', 'event_count': 447, 'date_count': 4, 'effect': -0.01628574, 'effect_t': np.float64(-0.992536)}, {'dimension': 'year', 'label': '2026', 'event_count': 203, 'date_count': 3, 'effect': 0.00162889, 'effect_t': np.float64(0.055812)}]"
phase3f-run-v1,HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_open_v1,segment,OK,0.8,True,5/5 个切片可判定；符号一致性 0.8,"[{'dimension': 'segment', 'label': 'chinext', 'event_count': 329, 'date_count': 15, 'effect': -0.05507434, 'effect_t': np.float64(-2.210621)}, {'dimension': 'segment', 'label': 'sse_main', 'event_count': 490, 'date_count': 15, 'effect': -0.00677071, 'effect_t': np.float64(-0.364298)}, {'dimension': 'segment', 'label': 'star', 'event_count': 125, 'date_count': 14, 'effect': -0.01290008, 'effect_t': np.float64(-0.601056)}, {'dimension': 'segment', 'label': 'szse_main', 'event_count': 184, 'date_count': 15, 'effect': 0.00143416, 'effect_t': np.float64(0.072436)}, {'dimension': 'segment', 'label': 'szse_sme_legacy', 'event_count': 279, 'date_count': 15, 'effect': -0.00430614, 'effect_t': np.float64(-0.167126)}]"
phase3f-run-v1,HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_open_v1,universe_subset,OK,0.5,False,2/2 个切片可判定；符号一致性 0.5,"[{'dimension': 'universe_subset', 'label': 'active', 'event_count': 1043, 'date_count': 15, 'effect': 0.00398095, 'effect_t': np.float64(0.376661)}, {'dimension': 'universe_subset', 'label': 'delisted', 'event_count': 364, 'date_count': 14, 'effect': -0.12978835, 'effect_t': np.float64(-1.641113)}]"
phase3f-run-v1,HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_open_v1,market_regime,OK,1.0,True,2/2 个切片可判定；符号一致性 1.0,"[{'dimension': 'market_regime', 'label': 'down', 'event_count': 790, 'date_count': 8, 'effect': -0.02214222, 'effect_t': np.float64(-1.361426)}, {'dimension': 'market_regime', 'label': 'up', 'event_count': 617, 'date_count': 7, 'effect': -0.01303067, 'effect_t': np.float64(-0.451364)}]"
phase3f-run-v1,HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_open_v1,non_overlapping,OK,,True,相邻采样点相隔 57–65 个交易日，持有期 20D；重叠对占比 0.0000（0 表示事件窗口完全不重叠）,[]
phase3f-run-v1,HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_open_v1,adj_snapshot,OK,,True,仅能由退市补丁提供除权因子的股票占比 0.179168；两个快照对 500 只股票并集覆盖，未发现未覆盖行。,[]
phase3f-run-v1,HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,ipo_approx_v1,year,OK,0.666667,True,3/4 个切片可判定；符号一致性 0.6667,"[{'dimension': 'year', 'label': '2023', 'event_count': 28, 'date_count': 2, 'effect': 0.17925898, 'effect_t': np.float64(0.869725)}, {'dimension': 'year', 'label': '2024', 'event_count': 123, 'date_count': 3, 'effect': -0.0894365, 'effect_t': np.float64(-2.65801)}, {'dimension': 'year', 'label': '2025', 'event_count': 96, 'date_count': 4, 'effect': 0.07292365, 'effect_t': np.float64(1.756696)}, {'dimension': 'year', 'label': '2026', 'event_count': 30, 'date_count': 3, 'effect': -0.08922805, 'effect_t': np.float64(-0.871469)}]"
phase3f-run-v1,HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,ipo_approx_v1,segment,OK,0.6,True,5/5 个切片可判定；符号一致性 0.6,"[{'dimension': 'segment', 'label': 'chinext', 'event_count': 57, 'date_count': 9, 'effect': -0.00851265, 'effect_t': np.float64(-0.259512)}, {'dimension': 'segment', 'label': 'sse_main', 'event_count': 98, 'date_count': 11, 'effect': 0.0161331, 'effect_t': np.float64(0.258743)}, {'dimension': 'segment', 'label': 'star', 'event_count': 32, 'date_count': 8, 'effect': -0.06267863, 'effect_t': np.float64(-2.119827)}, {'dimension': 'segment', 'label': 'szse_main', 'event_count': 40, 'date_count': 6, 'effect': -0.008598, 'effect_t': np.float64(-0.121635)}, {'dimension': 'segment', 'label': 'szse_sme_legacy', 'event_count': 50, 'date_count': 11, 'effect': 0.00424955, 'effect_t': np.float64(0.169256)}]"
phase3f-run-v1,HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,ipo_approx_v1,universe_subset,OK,0.5,False,2/2 个切片可判定；符号一致性 0.5,"[{'dimension': 'universe_subset', 'label': 'active', 'event_count': 209, 'date_count': 11, 'effect': 0.00821469, 'effect_t': np.float64(0.325966)}, {'dimension': 'universe_subset', 'label': 'delisted', 'event_count': 68, 'date_count': 9, 'effect': -0.0612441, 'effect_t': np.float64(-0.434911)}]"
phase3f-run-v1,HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,ipo_approx_v1,market_regime,OK,0.5,False,2/2 个切片可判定；符号一致性 0.5,"[{'dimension': 'market_regime', 'label': 'down', 'event_count': 134, 'date_count': 6, 'effect': -0.03437856, 'effect_t': np.float64(-0.527791)}, {'dimension': 'market_regime', 'label': 'up', 'event_count': 143, 'date_count': 6, 'effect': 0.05341505, 'effect_t': np.float64(0.737758)}]"
