hypothesis_id,birth_model,direction_source,split_version,fold_id,train_period,fit_row_count,fit_actual_max_as_of,fit_max_as_of_bound,fit_partitions,fit_group_count,calibration_fit_hash,calibration_version,holdout_freeze_bound,freeze_bound_exceeded,freeze_bound_note,test_period,test_row_count,stock_count,event_count,sample_count,mean_excess_return,up_rate,sign,negative_control_mean_excess_return,negative_control_p_value,research_status,horizon_5d_sample_count,horizon_5d_mean_excess_return,horizon_10d_sample_count,horizon_10d_mean_excess_return,horizon_20d_sample_count,horizon_20d_mean_excess_return,horizon_60d_sample_count,horizon_60d_mean_excess_return
HYP-HL-CAL-001,ipo_approx_v1,calibrated,phase3-oos-v1,WF-2024,"['2010-01-01', '2023-12-31']",153639,2023-10-01,2023-12-31,"['OOS', 'TRAIN', 'VALIDATION']",9,f5c0e0fc383db82d,cal-wf-2024,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2024-01-01', '2024-12-31']",8622,242,391,386,-0.11476,0.207254,-1,-0.037819,1.0,NO_SIGNAL,391,-0.010598,391,-0.052712,386,-0.11476,361,-0.153684
HYP-HL-CAL-001,ipo_approx_v1,calibrated,phase3-oos-v1,WF-2025,"['2010-01-01', '2024-12-31']",162261,2024-10-01,2024-12-31,"['OOS', 'TRAIN', 'VALIDATION']",9,026c3b32a2dd6434,cal-wf-2025,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2025-01-01', '2025-12-31']",7119,153,260,256,-0.001908,0.507812,-1,-0.011482,0.14925373134328357,NO_SIGNAL,260,-0.00866,259,0.002252,256,-0.001908,251,-0.019737
HYP-HL-CAL-001,ipo_approx_v1,calibrated,phase3-oos-v1,WF-2026,"['2010-01-01', '2025-12-31']",169380,2025-10-01,2025-12-31,"['OOS', 'TRAIN', 'VALIDATION']",9,c2efb4321737710b,cal-wf-2026,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2026-01-01', '2026-08-14']",6354,104,108,104,0.007838,0.615385,1,-0.018756,0.07960199004975124,NO_SIGNAL,108,0.007709,106,-0.002485,104,0.007838,5,-0.115373
HYP-CON-ALL3-CAL-001,listing_open_v1,calibrated,phase3-oos-v1,WF-2015,"['2010-01-01', '2014-12-31']",49788,2014-10-01,2014-12-31,['TRAIN'],9,4451a69b6ce400a7,cal-wf-2015,2018-12-31,False,训练前缀落在 cal-v1 fit 区间内,"['2015-01-01', '2015-12-31']",11061,36,51,51,0.084923,0.666667,1,0.303288,0.9950248756218906,NO_SIGNAL,51,0.0411,51,0.04698,51,0.084923,51,0.343168
HYP-CON-ALL3-CAL-001,listing_open_v1,calibrated,phase3-oos-v1,WF-2016,"['2010-01-01', '2015-12-31']",60849,2015-10-01,2015-12-31,['TRAIN'],9,07c9ae1d207382d6,cal-wf-2016,2018-12-31,False,训练前缀落在 cal-v1 fit 区间内,"['2016-01-01', '2016-12-31']",11241,46,48,48,-0.051781,0.270833,-1,0.142611,1.0,NO_SIGNAL,48,0.011538,48,-0.005406,48,-0.051781,47,-0.02844
HYP-CON-ALL3-CAL-001,listing_open_v1,calibrated,phase3-oos-v1,WF-2017,"['2010-01-01', '2016-12-31']",72090,2016-10-01,2016-12-31,['TRAIN'],9,e24a507bb3bd3c83,cal-wf-2017,2018-12-31,False,训练前缀落在 cal-v1 fit 区间内,"['2017-01-01', '2017-12-31']",11817,46,55,54,-0.125673,0.111111,-1,-0.003844,1.0,NO_SIGNAL,54,-0.048726,54,-0.091639,54,-0.125673,53,-0.172424
HYP-CON-ALL3-CAL-001,listing_open_v1,calibrated,phase3-oos-v1,WF-2018,"['2010-01-01', '2017-12-31']",83907,2017-10-01,2017-12-31,['TRAIN'],9,4910a061da42984c,cal-wf-2018,2018-12-31,False,训练前缀落在 cal-v1 fit 区间内,"['2018-01-01', '2018-12-31']",12249,20,20,20,-0.028147,0.4,-1,-0.036351,0.373134328358209,NO_SIGNAL,20,-0.050501,20,-0.086147,20,-0.028147,20,0.003745
HYP-CON-ALL3-CAL-001,listing_open_v1,calibrated,phase3-oos-v1,WF-2019,"['2010-01-01', '2018-12-31']",96156,2018-10-01,2018-12-31,['TRAIN'],9,7e9897570d3b5a28,cal-wf-2019,2018-12-31,False,训练前缀落在 cal-v1 fit 区间内,"['2019-01-01', '2019-12-31']",12168,38,42,42,-0.106035,0.309524,-1,-0.067637,0.8109452736318408,NO_SIGNAL,42,-0.037775,42,-0.064396,42,-0.106035,36,-0.020667
HYP-CON-ALL3-CAL-001,listing_open_v1,calibrated,phase3-oos-v1,WF-2020,"['2010-01-01', '2019-12-31']",108324,2019-10-01,2019-12-31,"['TRAIN', 'VALIDATION']",9,033ca6ada2d5cbd7,cal-wf-2020,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2020-01-01', '2020-12-31']",11988,33,35,34,-0.030392,0.323529,-1,-0.073185,0.12437810945273632,NO_SIGNAL,34,0.002156,34,-0.014261,34,-0.030392,33,0.099839
HYP-CON-ALL3-CAL-001,listing_open_v1,calibrated,phase3-oos-v1,WF-2021,"['2010-01-01', '2020-12-31']",120312,2020-10-01,2020-12-31,"['TRAIN', 'VALIDATION']",9,d591405dff781320,cal-wf-2021,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2021-01-01', '2021-12-31']",11952,42,50,50,-0.108781,0.22,-1,-0.040995,0.9900497512437811,NO_SIGNAL,50,-0.050042,50,-0.073063,50,-0.108781,47,0.041555
HYP-CON-ALL3-CAL-001,listing_open_v1,calibrated,phase3-oos-v1,WF-2022,"['2010-01-01', '2021-12-31']",132264,2021-10-01,2021-12-31,"['TRAIN', 'VALIDATION']",9,d8d6c61311828cbd,cal-wf-2022,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2022-01-01', '2022-12-31']",11241,18,19,19,0.075769,0.789474,1,-0.017637,0.01990049751243781,OUTPERFORM_CONTROL,19,-0.01379,19,-0.001867,19,0.075769,19,0.153473
HYP-CON-ALL3-CAL-001,listing_open_v1,calibrated,phase3-oos-v1,WF-2023,"['2010-01-01', '2022-12-31']",143505,2022-10-01,2022-12-31,"['TRAIN', 'VALIDATION']",9,93215bd397863adb,cal-wf-2023,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2023-01-01', '2023-12-31']",10134,4,5,4,0.02508,0.5,1,-0.014549,0.27860696517412936,NO_SIGNAL,5,-0.073866,4,-0.083818,4,0.02508,4,-0.013007
HYP-CON-ALL3-CAL-001,listing_open_v1,calibrated,phase3-oos-v1,WF-2024,"['2010-01-01', '2023-12-31']",153639,2023-10-01,2023-12-31,"['OOS', 'TRAIN', 'VALIDATION']",9,f5c0e0fc383db82d,cal-wf-2024,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2024-01-01', '2024-12-31']",8622,16,21,21,-0.136988,0.190476,-1,-0.040528,0.9900497512437811,NO_SIGNAL,21,-0.016833,21,-0.047788,21,-0.136988,20,-0.150737
HYP-CON-ALL3-CAL-001,listing_open_v1,calibrated,phase3-oos-v1,WF-2025,"['2010-01-01', '2024-12-31']",162261,2024-10-01,2024-12-31,"['OOS', 'TRAIN', 'VALIDATION']",9,026c3b32a2dd6434,cal-wf-2025,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2025-01-01', '2025-12-31']",7119,18,18,18,-0.023865,0.555556,-1,-0.014438,0.6368159203980099,NO_SIGNAL,18,-0.006263,18,0.004861,18,-0.023865,17,-0.009878
HYP-CON-ALL3-CAL-001,listing_open_v1,calibrated,phase3-oos-v1,WF-2026,"['2010-01-01', '2025-12-31']",169380,2025-10-01,2025-12-31,"['OOS', 'TRAIN', 'VALIDATION']",9,c2efb4321737710b,cal-wf-2026,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2026-01-01', '2026-08-14']",6354,7,7,6,-0.073734,0.5,-1,-0.024239,0.7860696517412935,NO_SIGNAL,7,-0.002008,6,-0.049485,6,-0.073734,0,
HYP-CON-ALL3-CAL-001,listing_close_v1,calibrated,phase3-oos-v1,WF-2015,"['2010-01-01', '2014-12-31']",49788,2014-10-01,2014-12-31,['TRAIN'],9,4451a69b6ce400a7,cal-wf-2015,2018-12-31,False,训练前缀落在 cal-v1 fit 区间内,"['2015-01-01', '2015-12-31']",11061,56,73,73,0.255675,0.69863,1,0.313151,0.7313432835820896,NO_SIGNAL,73,0.078354,73,0.13842,73,0.255675,73,0.375236
HYP-CON-ALL3-CAL-001,listing_close_v1,calibrated,phase3-oos-v1,WF-2016,"['2010-01-01', '2015-12-31']",60849,2015-10-01,2015-12-31,['TRAIN'],9,07c9ae1d207382d6,cal-wf-2016,2018-12-31,False,训练前缀落在 cal-v1 fit 区间内,"['2016-01-01', '2016-12-31']",11241,19,20,20,0.011124,0.35,1,0.138672,0.7960199004975125,NO_SIGNAL,20,0.014528,20,0.032442,20,0.011124,20,0.015856
HYP-CON-ALL3-CAL-001,listing_close_v1,calibrated,phase3-oos-v1,WF-2017,"['2010-01-01', '2016-12-31']",72090,2016-10-01,2016-12-31,['TRAIN'],9,e24a507bb3bd3c83,cal-wf-2017,2018-12-31,False,训练前缀落在 cal-v1 fit 区间内,"['2017-01-01', '2017-12-31']",11817,36,53,53,-0.090299,0.150943,-1,-0.008448,0.945273631840796,NO_SIGNAL,53,-0.017051,53,-0.069881,53,-0.090299,53,-0.126305
HYP-CON-ALL3-CAL-001,listing_close_v1,calibrated,phase3-oos-v1,WF-2018,"['2010-01-01', '2017-12-31']",83907,2017-10-01,2017-12-31,['TRAIN'],9,4910a061da42984c,cal-wf-2018,2018-12-31,False,训练前缀落在 cal-v1 fit 区间内,"['2018-01-01', '2018-12-31']",12249,14,15,15,-0.053816,0.266667,-1,-0.036054,0.5621890547263682,NO_SIGNAL,15,-0.053348,15,-0.059735,15,-0.053816,15,-0.061115
HYP-CON-ALL3-CAL-001,listing_close_v1,calibrated,phase3-oos-v1,WF-2019,"['2010-01-01', '2018-12-31']",96156,2018-10-01,2018-12-31,['TRAIN'],9,7e9897570d3b5a28,cal-wf-2019,2018-12-31,False,训练前缀落在 cal-v1 fit 区间内,"['2019-01-01', '2019-12-31']",12168,55,71,71,-0.095407,0.126761,-1,-0.069082,0.8109452736318408,NO_SIGNAL,71,-0.012313,71,-0.027087,71,-0.095407,69,-0.056905
HYP-CON-ALL3-CAL-001,listing_close_v1,calibrated,phase3-oos-v1,WF-2020,"['2010-01-01', '2019-12-31']",108324,2019-10-01,2019-12-31,"['TRAIN', 'VALIDATION']",9,033ca6ada2d5cbd7,cal-wf-2020,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2020-01-01', '2020-12-31']",11988,34,38,38,-0.051813,0.289474,-1,-0.072633,0.27860696517412936,NO_SIGNAL,38,0.009342,38,0.008269,38,-0.051813,38,-0.029964
HYP-CON-ALL3-CAL-001,listing_close_v1,calibrated,phase3-oos-v1,WF-2021,"['2010-01-01', '2020-12-31']",120312,2020-10-01,2020-12-31,"['TRAIN', 'VALIDATION']",9,d591405dff781320,cal-wf-2021,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2021-01-01', '2021-12-31']",11952,43,58,58,-0.043042,0.344828,-1,-0.040445,0.5621890547263682,NO_SIGNAL,58,-0.035455,58,-0.029879,58,-0.043042,56,0.044138
HYP-CON-ALL3-CAL-001,listing_close_v1,calibrated,phase3-oos-v1,WF-2022,"['2010-01-01', '2021-12-31']",132264,2021-10-01,2021-12-31,"['TRAIN', 'VALIDATION']",9,d8d6c61311828cbd,cal-wf-2022,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2022-01-01', '2022-12-31']",11241,13,13,12,0.177342,1.0,1,-0.016058,0.004975124378109453,OUTPERFORM_CONTROL,12,0.015423,12,0.079023,12,0.177342,12,0.199444
HYP-CON-ALL3-CAL-001,listing_close_v1,calibrated,phase3-oos-v1,WF-2023,"['2010-01-01', '2022-12-31']",143505,2022-10-01,2022-12-31,"['TRAIN', 'VALIDATION']",9,93215bd397863adb,cal-wf-2023,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2023-01-01', '2023-12-31']",10134,1,1,1,0.043112,1.0,1,-0.016728,0.2736318407960199,NO_SIGNAL,1,-0.003589,1,0.033654,1,0.043112,1,0.057631
HYP-CON-ALL3-CAL-001,listing_close_v1,calibrated,phase3-oos-v1,WF-2024,"['2010-01-01', '2023-12-31']",153639,2023-10-01,2023-12-31,"['OOS', 'TRAIN', 'VALIDATION']",9,f5c0e0fc383db82d,cal-wf-2024,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2024-01-01', '2024-12-31']",8622,12,16,16,-0.179413,0.1875,-1,-0.041466,0.9900497512437811,NO_SIGNAL,16,-0.024174,16,-0.075902,16,-0.179413,14,-0.273186
HYP-CON-ALL3-CAL-001,listing_close_v1,calibrated,phase3-oos-v1,WF-2025,"['2010-01-01', '2024-12-31']",162261,2024-10-01,2024-12-31,"['OOS', 'TRAIN', 'VALIDATION']",9,026c3b32a2dd6434,cal-wf-2025,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2025-01-01', '2025-12-31']",7119,12,14,13,0.008214,0.461538,1,-0.01508,0.29850746268656714,NO_SIGNAL,13,-0.013908,13,0.012526,13,0.008214,12,-0.110071
HYP-CON-ALL3-CAL-001,listing_close_v1,calibrated,phase3-oos-v1,WF-2026,"['2010-01-01', '2025-12-31']",169380,2025-10-01,2025-12-31,"['OOS', 'TRAIN', 'VALIDATION']",9,c2efb4321737710b,cal-wf-2026,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2026-01-01', '2026-08-14']",6354,7,8,8,0.089899,0.875,1,-0.030555,0.07462686567164178,NO_SIGNAL,8,-0.006162,8,0.007446,8,0.089899,2,0.403407
HYP-CON-ALL3-CAL-001,ipo_approx_v1,calibrated,phase3-oos-v1,WF-2015,"['2010-01-01', '2014-12-31']",49788,2014-10-01,2014-12-31,['TRAIN'],9,4451a69b6ce400a7,cal-wf-2015,2018-12-31,False,训练前缀落在 cal-v1 fit 区间内,"['2015-01-01', '2015-12-31']",11061,31,42,42,0.159513,0.761905,1,0.316746,0.9402985074626866,NO_SIGNAL,42,0.032461,42,0.11306,42,0.159513,42,0.424089
HYP-CON-ALL3-CAL-001,ipo_approx_v1,calibrated,phase3-oos-v1,WF-2016,"['2010-01-01', '2015-12-31']",60849,2015-10-01,2015-12-31,['TRAIN'],9,07c9ae1d207382d6,cal-wf-2016,2018-12-31,False,训练前缀落在 cal-v1 fit 区间内,"['2016-01-01', '2016-12-31']",11241,40,42,42,-0.029616,0.380952,-1,0.14054,0.9552238805970149,NO_SIGNAL,42,0.0111,42,0.002591,42,-0.029616,41,-0.001953
HYP-CON-ALL3-CAL-001,ipo_approx_v1,calibrated,phase3-oos-v1,WF-2017,"['2010-01-01', '2016-12-31']",72090,2016-10-01,2016-12-31,['TRAIN'],9,e24a507bb3bd3c83,cal-wf-2017,2018-12-31,False,训练前缀落在 cal-v1 fit 区间内,"['2017-01-01', '2017-12-31']",11817,37,43,43,-0.065982,0.232558,-1,-0.004547,0.8159203980099502,NO_SIGNAL,43,-0.016178,43,-0.039241,43,-0.065982,42,-0.10227
HYP-CON-ALL3-CAL-001,ipo_approx_v1,calibrated,phase3-oos-v1,WF-2018,"['2010-01-01', '2017-12-31']",83907,2017-10-01,2017-12-31,['TRAIN'],9,4910a061da42984c,cal-wf-2018,2018-12-31,False,训练前缀落在 cal-v1 fit 区间内,"['2018-01-01', '2018-12-31']",12249,24,27,27,0.003316,0.518519,1,-0.033257,0.22388059701492538,NO_SIGNAL,27,-0.033117,27,-0.057262,27,0.003316,27,0.048835
HYP-CON-ALL3-CAL-001,ipo_approx_v1,calibrated,phase3-oos-v1,WF-2019,"['2010-01-01', '2018-12-31']",96156,2018-10-01,2018-12-31,['TRAIN'],9,7e9897570d3b5a28,cal-wf-2019,2018-12-31,False,训练前缀落在 cal-v1 fit 区间内,"['2019-01-01', '2019-12-31']",12168,42,49,49,-0.101133,0.081633,-1,-0.067069,0.835820895522388,NO_SIGNAL,49,-0.027354,49,-0.036523,49,-0.101133,47,-0.043689
HYP-CON-ALL3-CAL-001,ipo_approx_v1,calibrated,phase3-oos-v1,WF-2020,"['2010-01-01', '2019-12-31']",108324,2019-10-01,2019-12-31,"['TRAIN', 'VALIDATION']",9,033ca6ada2d5cbd7,cal-wf-2020,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2020-01-01', '2020-12-31']",11988,22,23,22,-0.137161,0.227273,-1,-0.063792,0.9502487562189055,NO_SIGNAL,23,-0.042959,23,-0.079032,22,-0.137161,20,-0.016608
HYP-CON-ALL3-CAL-001,ipo_approx_v1,calibrated,phase3-oos-v1,WF-2021,"['2010-01-01', '2020-12-31']",120312,2020-10-01,2020-12-31,"['TRAIN', 'VALIDATION']",9,d591405dff781320,cal-wf-2021,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2021-01-01', '2021-12-31']",11952,50,60,60,-0.039209,0.3,-1,-0.03864,0.4975124378109453,NO_SIGNAL,60,-0.020906,60,-0.012817,60,-0.039209,59,0.06936
HYP-CON-ALL3-CAL-001,ipo_approx_v1,calibrated,phase3-oos-v1,WF-2022,"['2010-01-01', '2021-12-31']",132264,2021-10-01,2021-12-31,"['TRAIN', 'VALIDATION']",9,d8d6c61311828cbd,cal-wf-2022,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2022-01-01', '2022-12-31']",11241,13,14,14,0.047752,0.785714,1,-0.009692,0.10945273631840796,NO_SIGNAL,14,0.001072,14,0.031526,14,0.047752,14,0.085039
HYP-CON-ALL3-CAL-001,ipo_approx_v1,calibrated,phase3-oos-v1,WF-2023,"['2010-01-01', '2022-12-31']",143505,2022-10-01,2022-12-31,"['TRAIN', 'VALIDATION']",9,93215bd397863adb,cal-wf-2023,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2023-01-01', '2023-12-31']",10134,5,5,5,-0.028136,0.2,-1,-0.00671,0.7114427860696517,NO_SIGNAL,5,0.036256,5,0.023128,5,-0.028136,5,0.033892
HYP-CON-ALL3-CAL-001,ipo_approx_v1,calibrated,phase3-oos-v1,WF-2024,"['2010-01-01', '2023-12-31']",153639,2023-10-01,2023-12-31,"['OOS', 'TRAIN', 'VALIDATION']",9,f5c0e0fc383db82d,cal-wf-2024,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2024-01-01', '2024-12-31']",8622,19,22,22,-0.036536,0.363636,-1,-0.034917,0.5522388059701493,NO_SIGNAL,22,0.005137,22,-0.019099,22,-0.036536,21,-0.025374
HYP-CON-ALL3-CAL-001,ipo_approx_v1,calibrated,phase3-oos-v1,WF-2025,"['2010-01-01', '2024-12-31']",162261,2024-10-01,2024-12-31,"['OOS', 'TRAIN', 'VALIDATION']",9,026c3b32a2dd6434,cal-wf-2025,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2025-01-01', '2025-12-31']",7119,28,30,30,0.048849,0.766667,1,-0.012265,0.009950248756218905,OUTPERFORM_CONTROL,30,-0.002487,30,0.019543,30,0.048849,30,0.053339
HYP-CON-ALL3-CAL-001,ipo_approx_v1,calibrated,phase3-oos-v1,WF-2026,"['2010-01-01', '2025-12-31']",169380,2025-10-01,2025-12-31,"['OOS', 'TRAIN', 'VALIDATION']",9,c2efb4321737710b,cal-wf-2026,2018-12-31,True,扩窗训练前缀越过 cal-v1 的 fit 上界（holdout 协议专属），仍严格早于测试年,"['2026-01-01', '2026-08-14']",6354,9,9,8,-0.079957,0.25,-1,-0.030555,0.7711442786069652,NO_SIGNAL,9,0.017167,9,-0.03173,8,-0.079957,2,-0.209438
